削除フラグ,【基本】Bカート商品ID,【基本】商品名,【基本】商品管理番号,【基本】キャッチコピー,【基本】メインカテゴリID,【基本】サブカテゴリID,【基本】特集ID（1）,【基本】特集ID（2）,【基本】特集ID（3）,【基本】生産地,【基本】サイズ,【基本】素材,【基本】注意事項,【基本】商品特徴,【基本】カスタム項目1,【基本】カスタム項目2,【基本】カスタム項目3,【基本】カスタム項目4,【基本】カスタム項目5,【基本】カスタム項目6,【基本】カスタム項目7,【基本】説明,【基本】meta_title,【基本】meta_keywords,【基本】meta_description,【基本】画像,【基本】商品グループID,【基本】状態,【基本】商品非表示グループ,【基本】商品非表示の例外(顧客ID),【基本】販売開始日時,【基本】販売終了日時,【基本】更新日時,【基本】レスポンシブ上部フリースペース,【基本】レスポンシブ中部フリースペース,【基本】レスポンシブ下部フリースペース,【基本】ダウンロードファイルパス（zipなど）,【基本】レコメンド,【基本】商品一覧表示パターン,【基本】表示順,【セット】BカートセットID,【セット】セット名,【セット】品番,【セット】JANコード,【セット】ロケーション,【セット】上代タイプ,【セット】上代,【セット】配送グループ,【セット】配送サイズ,【セット】カスタム項目1,【セット】カスタム項目2,【セット】カスタム項目3,【セット】商品オプションID,【セット】説明,【セット】単価,【セット】特別価格,【セット】入数,【セット】単位,【セット】税区分,【セット】最小注文可能数,【セット】最大注文可能数,【セット】在庫,【セット】在庫制限,【セット】在庫表示パターン,【セット】在庫わずか数,【セット】売上数,【セット】決済制限,【セット】表示順,【セット】商品グループID,【セット】状態,【セット】商品セット非表示グループ,【セット】商品セット非表示の例外(顧客ID),【セット】更新日時,【セット】グループ価格1,【セット】グループ価格2,【セット】グループ価格3,【セット】グループ価格4,【セット】グループ価格5,【セット】グループ価格6,【セット】グループ価格7,【セット】グループ価格8,【セット】グループ価格9,【セット】グループ価格10,サブ画像1,サブ画像2,サブ画像3,サブ画像4,サブ画像5,サブ画像6,サブ画像キャプション1,サブ画像キャプション2,サブ画像キャプション3,サブ画像キャプション4,サブ画像キャプション5,サブ画像キャプション6
,3140,赤武 純米吟醸 雄町,,雄町米の旨さ爆発！どっぷりと溢れ出る旨みは一級品,10,,15,,,岩手県,,,,,,,,,,,,"赤武から待望の雄町米使用のお酒です。
山田錦と並ぶ、日本屈指の酒造好適米である雄町。
古舘龍之介杜氏が弱冠24歳にして初めてチャレンジした酒造好適米です。
雄町の特徴を最大に活かすため吸水と麹に重点を置いて造りました。

立ち香は穏やかで、ほんのりと米の甘さが香ります。
口に含んでみると...、押し寄せる雄町米らしいボリューミーな旨味！
ドドドと流れ込んでくるこの旨さは雄町米の美点を
全て内包しているのではないかと感じてしまうほどです。
また、シャープなキレも心地よく、
濃い旨みを持つお酒でありながら、しつこさを全く感じさせません。
赤武らしいフルーティーさや、キレの良さを残した、古舘龍之介杜氏の理想とする味わいである「軽快さに深みのある味わい」を実現。",,,,https://www.af-1.jp/bottle/11725.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岡山県産「雄町」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米吟醸/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">15度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11725.png"">",,,0,0,4059,赤武 純米吟醸 雄町 720ｍｌ,11726,,,非表示,0,弊社指定の運送会社,1250,,,,,,1900,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,1900,1900,1900,1900,,,,,,,,,,,,,赤武 純米吟醸 雄町,,,,,
,3141,赤武 純米大吟醸 結の香,,赤武らしさ溢れる逸品岩手県が誇る最高峰の酒米を使用,10,,,,,岩手県,,,,,,,,,,,,"赤武シリーズの中において
最高ランクとなるこちらのお酒。

酒米には岩手県が誇る最高峰の酒造好適米""結の香""を使用しています。結の香は元々大吟醸クラスのお酒に使われることを想定して作られており、雑味が少なく、美しい酒質になりやすい、特上の酒造好適米です。ややもすれば、特徴の出にくいお酒となってしまいますが、
赤武はしっかりその個性を出しつつ、結の香の特徴を引き出しています。

口当たりにはまろみがあり、透明感のある酒質でありながら、濃厚な米の旨みがバシッと出ています。 つまみ等なくとも、単純にこのお酒単体の味だけで楽しむことができる極上の旨口酒。

ゆっくりとふくらむ旨みと共に、さらりと滑る雑味のない味わいに舌鼓を打ちながら贅沢な時間を送ることのできる、上質かつ上品なお酒です。",,,,https://www.af-1.jp/bottle/11727.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産「結の香」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">40％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11727.png"">",,,0,0,4060,赤武 純米大吟醸 結の香 1.8L,11727,,,非表示,0,弊社指定の運送会社,3000,,,,,,6800,,1,本,1,,,0,0,1,0,0,,0,,表示,,,2022/3/19 15:45,6800,6800,6800,6800,,,,,,,,,,,,,赤武 純米大吟醸 結の香,,,,,
,3141,赤武 純米大吟醸 結の香,,赤武らしさ溢れる逸品岩手県が誇る最高峰の酒米を使用,10,,,,,岩手県,,,,,,,,,,,,"赤武シリーズの中において
最高ランクとなるこちらのお酒。

酒米には岩手県が誇る最高峰の酒造好適米""結の香""を使用しています。結の香は元々大吟醸クラスのお酒に使われることを想定して作られており、雑味が少なく、美しい酒質になりやすい、特上の酒造好適米です。ややもすれば、特徴の出にくいお酒となってしまいますが、
赤武はしっかりその個性を出しつつ、結の香の特徴を引き出しています。

口当たりにはまろみがあり、透明感のある酒質でありながら、濃厚な米の旨みがバシッと出ています。 つまみ等なくとも、単純にこのお酒単体の味だけで楽しむことができる極上の旨口酒。

ゆっくりとふくらむ旨みと共に、さらりと滑る雑味のない味わいに舌鼓を打ちながら贅沢な時間を送ることのできる、上質かつ上品なお酒です。",,,,https://www.af-1.jp/bottle/11727.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産「結の香」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">40％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米大吟醸/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11727.png"">",,,0,0,4061,赤武 純米大吟醸 結の香 720ml,11728,,,非表示,0,弊社指定の運送会社,1250,,,,,,3400,,1,本,1,,,0,0,1,0,0,,0,,表示,,,2022/3/19 15:46,3400,3400,3400,3400,,,,,,,,,,,,,赤武 純米大吟醸 結の香,,,,,
,3121,赤武 F,,夜のお伴に赤武が贈る最高の晩酌酒,10,,4,,,岩手県,,,,,,,,,,,,"気軽に飲むことの出来る晩酌酒をコンセプトに造られた赤武のFは、吟醸酒。
Fとはfor youのFで、お酒を楽しんで頂きたいという思いから名付けられています。
吟醸酒らしく、キレの良い味わいながら、米の味わいもしっかりと表現されていて、お酒単体でも十分楽しむことができる味わい。
麹由来の甘みも見え隠れし、どんな方にでもオススメ出来る万能酒となっています。
低価格帯のお酒でありながら、磨きは60%と高スペックの吟醸酒を、赤武ブランドで頂くことが出来るのは嬉しいばかりです。",,,,https://www.af-1.jp/bottle/11729.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産「吟ぎんが」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">吟醸/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11729.png"">",,,0,0,4030,赤武 F 1.8L,11729,,,非表示,0,弊社指定の運送会社,3000,,,,,,2200,,1,本,1,,,8,0,1,0,0,,0,,表示,,,,2200,2200,2200,2200,,,,,,,,,,,,,赤武 F,,,,,
,3130,AKABU 翡翠,,「癒し」を感じる凛と静かな透明感 AKABUの目指したNEWスタイル夏酒登場！,10,,9,,,岩手県,,,,,,,,,,,,"高い人気を誇る岩手の銘酒・AKABUから夏酒『翡翠』が新登場です。

岩手県産米を50％まで磨き岩手酵母を使用して醸造。13度という低めの度数で、
盛夏の暑さの中でも爽やかさを感じられる味わいに仕上げられています。

初夏の若葉や花のような爽やかさのある香り。洗練されたクリアな味わいから艶やかな丸みを帯びた甘み、少し柑橘を思わせる酸も。
すっきりと軽やかで心地の良い味わいは、「森」や「湖」に佇むような凛とした静けさや「癒し」を感じます。

涼し気なラベルと透き通る水色のボトルも美しい、AKABUの目指したNEWスタイルの夏酒。「あまり夏酒は飲まない…」という方にも、ぜひ味わっていただきたい一本。
煌めく透明感を心行くまでごゆっくりお楽しみください。",,,,https://www.af-1.jp/bottle/11730.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産米</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">13度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11730.png"">",,,0,0,4042,AKABU 翡翠 1.8Ｌ,11730,,,非表示,0,弊社指定の運送会社,3000,,,,,,3600,,1,本,1,,,0,0,1,0,0,,0,,表示,,,2023/6/25 19:19,3600,3600,3600,3600,,,,,,,,,,,,,AKABU 翡翠,,,,,
,3130,AKABU 翡翠,,「癒し」を感じる凛と静かな透明感 AKABUの目指したNEWスタイル夏酒登場！,10,,9,,,岩手県,,,,,,,,,,,,"高い人気を誇る岩手の銘酒・AKABUから夏酒『翡翠』が新登場です。

岩手県産米を50％まで磨き岩手酵母を使用して醸造。13度という低めの度数で、
盛夏の暑さの中でも爽やかさを感じられる味わいに仕上げられています。

初夏の若葉や花のような爽やかさのある香り。洗練されたクリアな味わいから艶やかな丸みを帯びた甘み、少し柑橘を思わせる酸も。
すっきりと軽やかで心地の良い味わいは、「森」や「湖」に佇むような凛とした静けさや「癒し」を感じます。

涼し気なラベルと透き通る水色のボトルも美しい、AKABUの目指したNEWスタイルの夏酒。「あまり夏酒は飲まない…」という方にも、ぜひ味わっていただきたい一本。
煌めく透明感を心行くまでごゆっくりお楽しみください。",,,,https://www.af-1.jp/bottle/11730.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産米</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">13度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11730.png"">",,,0,0,4043,AKABU 翡翠 720ml,11731,,,非表示,0,弊社指定の運送会社,1250,,,,,,1800,,1,本,1,,,0,0,1,0,0,,0,,表示,,,2023/6/25 19:19,1800,1800,1800,1800,,,,,,,,,,,,,AKABU 翡翠,,,,,
,3123,赤武 SEA,,赤武が挑戦する新世代の純米酒。透き通る青い海（SEA）をイメージした夏酒,10,,9,,,岩手県,,,,,,,,,,,,"平均年齢20代の蔵人達が、日本を代表する銘酒を醸すという目標を掲げ、
パワフルな若い力で酒造りにチャレンジし続けている赤武酒造。
そんな赤武酒造から、
チャレンジの酒　『赤武　SEA　純米 720ml』が入荷しました。
　＊　純米酒であること
　＊　原酒であること
　＊　味わいと香りのバランスがあること
　＊　アルコール13度であること
　＊　ほのかなガス感があること…
をキーワードに、大自然が創りあげた透きとおる青い海（SEA）をイメージした日本酒。
真っ青なボトルはこれからの暑い季節に涼しさを演出してくれます。
味わいと香りのバランスがよく、心地よい酸の爽やかさに加えて、ALC13°と飲みやすく、
それでいて原酒らしい、しっかりとした密度ある
旨みも充分に感じることができます。
青い空と青い海（SEA）を想像して、おもいっきりカジュアルに楽しめる夏酒。
キーンと冷やしてピチピチとしたのど越しを楽しんじゃって下さい。",,,,https://www.af-1.jp/bottle/11732.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産「吟ぎんが」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">13度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11732.png"">",,,0,0,4032,赤武 SEA 720ml,11732,,,非表示,0,弊社指定の運送会社,1250,,,,,,2000,,1,本,1,,,0,0,1,0,0,,0,,表示,,,2022/3/19 16:07,2000,2000,2000,2000,,,,,,,,,,,,,赤武 SEA,,,,,
,3129,AKABU 琥珀,,深まる秋を思わせる 琥珀のような悠久の味わい！,10,,10,,,岩手県,,,,,,,,,,,,"高い人気を誇る岩手の銘酒・AKABUから秋のはじまりを告げる『琥珀』のご紹介です。琥珀のように深い色味のラベルは、落ち着きと内に秘めたエネルギーを彷彿とさせる、秋らしさを感じるデザイン。

50％精米の岩手県産米と岩手酵母を使用、原料全てを岩手県産のものだけにこだわり醸造しています。
ゆったりと落ち着きのある、秋の夜長を思わせる穏やかな香り。
含むとまろやかに広がるコクのある旨味。ゆったりとした余韻が紅葉のようにはらりと舞う、この落ち着いた滑らかさはまさに「秋の日本酒」。

全体的に重厚な印象を受けますが、低めの度数が程よい軽快さと柔らかな暖かみを演出し飲みやすさ抜群。秋の夜長にぴったりの一本、ぜひごゆっくり、お楽しみください。",,,,https://www.af-1.jp/bottle/11772.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産米</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">火入れ酒</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11772.png"">",,,0,0,4040,AKABU 琥珀 1.8L,11772,,,非表示,0,弊社指定の運送会社,3000,,,,,,3600,,1,本,1,,1,0,0,1,0,2,,0,,表示,,,2023/9/1 14:00,3600,3600,3600,3600,,,,,,,,,,,,,AKABU 琥珀,,,,,
,3129,AKABU 琥珀,,深まる秋を思わせる 琥珀のような悠久の味わい！,10,,10,,,岩手県,,,,,,,,,,,,"高い人気を誇る岩手の銘酒・AKABUから秋のはじまりを告げる『琥珀』のご紹介です。琥珀のように深い色味のラベルは、落ち着きと内に秘めたエネルギーを彷彿とさせる、秋らしさを感じるデザイン。

50％精米の岩手県産米と岩手酵母を使用、原料全てを岩手県産のものだけにこだわり醸造しています。
ゆったりと落ち着きのある、秋の夜長を思わせる穏やかな香り。
含むとまろやかに広がるコクのある旨味。ゆったりとした余韻が紅葉のようにはらりと舞う、この落ち着いた滑らかさはまさに「秋の日本酒」。

全体的に重厚な印象を受けますが、低めの度数が程よい軽快さと柔らかな暖かみを演出し飲みやすさ抜群。秋の夜長にぴったりの一本、ぜひごゆっくり、お楽しみください。",,,,https://www.af-1.jp/bottle/11772.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産米</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">火入れ酒</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11772.png"">",,,0,0,4041,AKABU 琥珀 720ml,11773,,,非表示,0,弊社指定の運送会社,1250,,,,,,1800,,1,本,1,,1,0,0,1,0,0,,0,,表示,,,2023/9/1 14:00,1800,1800,1800,1800,,,,,,,,,,,,,AKABU 琥珀,,,,,
,3136,赤武 純米吟醸 結の香,,"美しい純米吟醸。
最高峰酒米”結の香”使用の限定酒",10,,,,,岩手県,,,,,,,,,,,,"""山田錦に匹敵する酒米を""という想いから
岩手県で10年の歳月を経て造られた、岩手県生まれの最高峰の酒米「結の香」。
雑味が少なく、クリアで澄んだ酒米です。
そんな結の香を使用して造られた限定酒。

マスカットやライチを思わせる控えめな吟醸香、
その中にあるゆったりとした甘みのある香りがたまりません。
口に含むと結の香の特徴である、澄んだ酒質と、
甘みあるフルーティーな味わいがスルスルと喉奥へ流れ込んでいきます。

酸を多めに感じる分、旨味の輪郭がはっきりとしていて、
一口飲んだ瞬間から「旨い」と分かる味わいに。
全ての味がこのお酒に必要なバランスで乗っており、
そのポテンシャルの高さを遺憾なく発揮しています。",,,,https://www.af-1.jp/bottle/11722.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産米「結の香」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">50％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米吟醸/火入れ酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11722.png"">",,,0,0,4053,赤武 純米吟醸 結の香 720ml,11791,,,非表示,0,弊社指定の運送会社,1250,,,,,,1900,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,1900,1900,1900,1900,,,,,,,,,,,,,赤武 純米吟醸 結の香,,,,,
,3122,赤武 F NEWBORN 生酒,,コスパ最高のお酒です。槽（ふね）から流れた生酒をそのまま瓶詰め！,10,,5,,,岩手県,,,,,,,,,,,,"AKABUのしぼりたて新酒シリーズ「NEW　BORN」が登場！
第１弾は「F」。「あなたのために・・・＝For you」 を略し名付けられました。
お客様のために「日々美味しく召し上がれる清酒を醸そう」という蔵の想いが込められています。

R3BYのテーマは「キレと旨みの共存」。
新酒らしい華やかでフレッシュな香りと、透明感、ぴちぴちとしたガス感が心地よい口当たり。「中取りの直詰め」らしいボリューム感と、スッキリとした後味のキレがなんとも絶品です。
飲み飽きしない辛口生酒、皆様の毎日の食卓をより一層明るく彩ります。",,,,https://www.af-1.jp/bottle/11805.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産「吟ぎんが」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">吟醸/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11805.png"">",,,0,0,4031,赤武 F NEWBORN 生酒 1.8L,11805,,,非表示,0,弊社指定の運送会社,3000,,,,,,2400,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,2400,2400,2400,2400,,,,,,,,,,,,,赤武 F NEWBORN 生酒,,,,,
,3128,赤武 純米 NEWBORN 生酒,,赤武が造り上げる新酒は、オールドの日本酒ファンをも虜にする,10,,5,,,岩手県,,,,,,,,,,,,"いよいよ満を持して登場となりました。
赤武の新酒シリーズ「NEW　BORN」。
今年のテーマは""香り""をいかに最低限に抑え、
掛け値なしに旨い酒を造るというテーマを持っているそうで、その期待感は高まります。
グラスに注ぎ、香りを嗅いでみると、
アーモンドやナッツ様の香りの中に、僅かに熟れた果実香。
まさに宣言通り、その酒自体が持つ、
ありのままの旨さを映し出しているような、強すぎない香り。
まるで大吟醸クラスのお酒かと錯覚してしまうような、奥深い香りです。
味わいの方は、全てが最良のバランスで迎えてくれるファーストタッチから始まり、
そのままトップスピードを維持しながら駆け抜けていくような鮮烈な旨み。
決してどの味が秀でているというわけではなく、
本当に全ての味の要素が最適のバランスで保たれています。
それだけに表現は難しいのですが、この旨さは飲まれた方には納得して頂けると思います。
このお酒だけでも赤武という酒の凄さが垣間見えます。
「シンプルにただただ旨い！」。
これがこのお酒を表現する上で一番しっくりと来る表現ではないでしょうか。",,,,https://www.af-1.jp/bottle/11806.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産「吟ぎんが」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11806.png"">",,,0,0,4038,赤武 純米 NEWBORN 生酒 1.8L,11806,,,非表示,0,弊社指定の運送会社,3000,,,,,,2800,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,2800,2800,2800,2800,,,,,,,,,,,,,赤武 純米 NEWBORN 生酒,,,,,
,3128,赤武 純米 NEWBORN 生酒,,赤武が造り上げる新酒は、オールドの日本酒ファンをも虜にする,10,,5,,,岩手県,,,,,,,,,,,,"いよいよ満を持して登場となりました。
赤武の新酒シリーズ「NEW　BORN」。
今年のテーマは""香り""をいかに最低限に抑え、
掛け値なしに旨い酒を造るというテーマを持っているそうで、その期待感は高まります。
グラスに注ぎ、香りを嗅いでみると、
アーモンドやナッツ様の香りの中に、僅かに熟れた果実香。
まさに宣言通り、その酒自体が持つ、
ありのままの旨さを映し出しているような、強すぎない香り。
まるで大吟醸クラスのお酒かと錯覚してしまうような、奥深い香りです。
味わいの方は、全てが最良のバランスで迎えてくれるファーストタッチから始まり、
そのままトップスピードを維持しながら駆け抜けていくような鮮烈な旨み。
決してどの味が秀でているというわけではなく、
本当に全ての味の要素が最適のバランスで保たれています。
それだけに表現は難しいのですが、この旨さは飲まれた方には納得して頂けると思います。
このお酒だけでも赤武という酒の凄さが垣間見えます。
「シンプルにただただ旨い！」。
これがこのお酒を表現する上で一番しっくりと来る表現ではないでしょうか。",,,,https://www.af-1.jp/bottle/11806.jpg,,表示,,,,,2021/3/16 15:36,,"<table class=""spec"" border=""1"">
  <tr>
    <th class=""spec"">使用米</th><td class=""spec"">岩手県産「吟ぎんが」</td>
  </tr>
  <tr>
    <th class=""spec"">磨き</th><td class=""spec"">60％</td>
  </tr>
  <tr>
    <th class=""spec"">特定名称酒など</th><td class=""spec"">純米/生酒</td>
  </tr>
   <tr>
    <th class=""spec"">度数</th><td class=""spec"">16度</td>
  </tr>
</table>","<img src=""https://www.af-1.jp/img/aji_11806.png"">",,,0,0,4039,赤武 純米 NEWBORN 生酒 720ml,11807,,,非表示,0,弊社指定の運送会社,1250,,,,,,1400,,1,本,1,,,0,0,1,0,0,,0,,表示,,,,1400,1400,1400,1400,,,,,,,,,,,,,赤武 純米 NEWBORN 生酒,,,,,
